plate_unique,plate_id,plate_well,rfu
plate_14,RFP_3_plate_1,D8,2.898
plate_14,RFP_3_plate_1,D9,2.932
plate_14,RFP_3_plate_1,D10,3.125
plate_14,RFP_3_plate_1,D11,2.485
plate_14,RFP_3_plate_1,D12,3.151
plate_14,RFP_3_plate_1,E1,15.806
plate_14,RFP_3_plate_1,E2,10.175
plate_14,RFP_3_plate_1,E3,3.194
plate_14,RFP_3_plate_1,E4,2.424
plate_14,RFP_3_plate_1,E5,2.689
plate_14,RFP_3_plate_1,E6,2.756
plate_14,RFP_3_plate_1,E7,3.081
plate_14,RFP_3_plate_1,E8,2.665
plate_14,RFP_3_plate_1,E9,2.599
plate_14,RFP_3_plate_1,E10,2.685
plate_14,RFP_3_plate_1,E11,3.098
plate_14,RFP_3_plate_1,E12,3.573
plate_14,RFP_3_plate_1,F1,15.441
plate_14,RFP_3_plate_1,F2,8.889
plate_14,RFP_3_plate_1,F3,3.413
plate_14,RFP_3_plate_1,F4,3.394
plate_14,RFP_3_plate_1,F5,2.425
plate_14,RFP_3_plate_1,F6,3.184
plate_14,RFP_3_plate_1,F7,2.977
plate_14,RFP_3_plate_1,F8,2.993
plate_14,RFP_3_plate_1,F9,2.564
plate_14,RFP_3_plate_1,F10,2.56
plate_14,RFP_3_plate_1,F11,2.678
plate_14,RFP_3_plate_1,F12,3.196
plate_14,RFP_3_plate_1,G1,15.146
plate_14,RFP_3_plate_1,G2,10.172
plate_14,RFP_3_plate_1,G3,3.861
plate_14,RFP_3_plate_1,G4,2.278
plate_14,RFP_3_plate_1,G5,3.131
plate_14,RFP_3_plate_1,G6,2.924
plate_14,RFP_3_plate_1,G7,2.412
plate_14,RFP_3_plate_1,G8,2.649
plate_14,RFP_3_plate_1,G9,2.901
plate_14,RFP_3_plate_1,G10,2.75
plate_14,RFP_3_plate_1,G11,2.729
plate_14,RFP_3_plate_1,G12,2.895
plate_14,RFP_3_plate_1,H1,16.188
plate_14,RFP_3_plate_1,H2,11.08
plate_14,RFP_3_plate_1,H3,3.022
plate_14,RFP_3_plate_1,H4,2.912
plate_14,RFP_3_plate_1,H5,2.928
plate_14,RFP_3_plate_1,H6,2.627
plate_14,RFP_3_plate_1,H7,2.732
plate_14,RFP_3_plate_1,H8,2.739
plate_14,RFP_3_plate_1,H9,2.645
plate_14,RFP_3_plate_1,H10,2.767
plate_14,RFP_3_plate_1,H11,2.685
plate_14,RFP_3_plate_1,H12,3.226
plate_15,RFP_1_plate_1_shaking,A1,14.992
plate_15,RFP_1_plate_1_shaking,A2,7.423
plate_15,RFP_1_plate_1_shaking,A3,3.384
plate_15,RFP_1_plate_1_shaking,A4,2.869
plate_15,RFP_1_plate_1_shaking,A5,3
plate_15,RFP_1_plate_1_shaking,A6,2.777
plate_15,RFP_1_plate_1_shaking,A7,2.793
plate_15,RFP_1_plate_1_shaking,A8,3.019
plate_15,RFP_1_plate_1_shaking,A9,2.614
plate_15,RFP_1_plate_1_shaking,A10,2.766
plate_15,RFP_1_plate_1_shaking,A11,2.821
plate_15,RFP_1_plate_1_shaking,A12,3.861
plate_15,RFP_1_plate_1_shaking,B1,14.951
plate_15,RFP_1_plate_1_shaking,B2,7.92
plate_15,RFP_1_plate_1_shaking,B3,3.985
plate_15,RFP_1_plate_1_shaking,B4,3.286
plate_15,RFP_1_plate_1_shaking,B5,3.001
plate_15,RFP_1_plate_1_shaking,B6,2.915
plate_15,RFP_1_plate_1_shaking,B7,2.982
plate_15,RFP_1_plate_1_shaking,B8,3.129
plate_15,RFP_1_plate_1_shaking,B9,2.366
plate_15,RFP_1_plate_1_shaking,B10,2.818
plate_15,RFP_1_plate_1_shaking,B11,3.194
plate_15,RFP_1_plate_1_shaking,B12,3.354
plate_15,RFP_1_plate_1_shaking,C1,14.957
plate_15,RFP_1_plate_1_shaking,C2,6.636
plate_15,RFP_1_plate_1_shaking,C3,3.472
plate_15,RFP_1_plate_1_shaking,C4,2.934
plate_15,RFP_1_plate_1_shaking,C5,2.758
plate_15,RFP_1_plate_1_shaking,C6,2.771
plate_15,RFP_1_plate_1_shaking,C7,2.647
plate_15,RFP_1_plate_1_shaking,C8,2.852
plate_15,RFP_1_plate_1_shaking,C9,2.155
plate_15,RFP_1_plate_1_shaking,C10,3
plate_15,RFP_1_plate_1_shaking,C11,2.531
plate_15,RFP_1_plate_1_shaking,C12,3.416
plate_15,RFP_1_plate_1_shaking,D1,14.035
plate_15,RFP_1_plate_1_shaking,D2,7.183
plate_15,RFP_1_plate_1_shaking,D3,3.646
plate_15,RFP_1_plate_1_shaking,D4,2.614
plate_15,RFP_1_plate_1_shaking,D5,2.584
plate_15,RFP_1_plate_1_shaking,D6,2.408
plate_15,RFP_1_plate_1_shaking,D7,2.912
plate_15,RFP_1_plate_1_shaking,D8,2.736
plate_15,RFP_1_plate_1_shaking,D9,2.385
plate_15,RFP_1_plate_1_shaking,D10,2.77
plate_15,RFP_1_plate_1_shaking,D11,2.886
plate_15,RFP_1_plate_1_shaking,D12,3.523
plate_15,RFP_1_plate_1_shaking,E1,14.958
plate_15,RFP_1_plate_1_shaking,E2,8.628
plate_15,RFP_1_plate_1_shaking,E3,3.749
plate_15,RFP_1_plate_1_shaking,E4,2.956
plate_15,RFP_1_plate_1_shaking,E5,3.116
plate_15,RFP_1_plate_1_shaking,E6,2.921
plate_15,RFP_1_plate_1_shaking,E7,2.83
plate_15,RFP_1_plate_1_shaking,E8,2.634
plate_15,RFP_1_plate_1_shaking,E9,3.029
plate_15,RFP_1_plate_1_shaking,E10,2.32
plate_15,RFP_1_plate_1_shaking,E11,2.939
plate_15,RFP_1_plate_1_shaking,E12,3.091
plate_15,RFP_1_plate_1_shaking,F1,18.584
plate_15,RFP_1_plate_1_shaking,F2,10.042
plate_15,RFP_1_plate_1_shaking,F3,3.996
plate_15,RFP_1_plate_1_shaking,F4,2.9
plate_15,RFP_1_plate_1_shaking,F5,2.795
plate_15,RFP_1_plate_1_shaking,F6,2.632
plate_15,RFP_1_plate_1_shaking,F7,2.544
plate_15,RFP_1_plate_1_shaking,F8,2.577
plate_15,RFP_1_plate_1_shaking,F9,2.676
plate_15,RFP_1_plate_1_shaking,F10,2.769
plate_15,RFP_1_plate_1_shaking,F11,2.528
plate_15,RFP_1_plate_1_shaking,F12,3.428
plate_15,RFP_1_plate_1_shaking,G1,15.398
plate_15,RFP_1_plate_1_shaking,G2,9.339
plate_15,RFP_1_plate_1_shaking,G3,3.847
plate_15,RFP_1_plate_1_shaking,G4,3.419
plate_15,RFP_1_plate_1_shaking,G5,2.678
plate_15,RFP_1_plate_1_shaking,G6,2.669
plate_15,RFP_1_plate_1_shaking,G7,2.702
plate_15,RFP_1_plate_1_shaking,G8,2.86
plate_15,RFP_1_plate_1_shaking,G9,3.13
plate_15,RFP_1_plate_1_shaking,G10,2.901
plate_15,RFP_1_plate_1_shaking,G11,2.644
plate_15,RFP_1_plate_1_shaking,G12,3.166
plate_15,RFP_1_plate_1_shaking,H1,23.576
plate_15,RFP_1_plate_1_shaking,H2,10.286
plate_15,RFP_1_plate_1_shaking,H3,4.869
plate_15,RFP_1_plate_1_shaking,H4,3.144
plate_15,RFP_1_plate_1_shaking,H5,2.794
plate_15,RFP_1_plate_1_shaking,H6,2.397
plate_15,RFP_1_plate_1_shaking,H7,2.362
plate_15,RFP_1_plate_1_shaking,H8,2.934
plate_15,RFP_1_plate_1_shaking,H9,2.874
plate_15,RFP_1_plate_1_shaking,H10,2.685
plate_15,RFP_1_plate_1_shaking,H11,2.849
plate_15,RFP_1_plate_1_shaking,H12,3.543
plate_16,RFP_2_plate_1,A1,15.778
plate_16,RFP_2_plate_1,A2,8.189
plate_16,RFP_2_plate_1,A3,3.889
plate_16,RFP_2_plate_1,A4,3.383
plate_16,RFP_2_plate_1,A5,3.631
plate_16,RFP_2_plate_1,A6,3.403
plate_16,RFP_2_plate_1,A7,3.669
plate_16,RFP_2_plate_1,A8,3.493
plate_16,RFP_2_plate_1,A9,3.11
plate_16,RFP_2_plate_1,A10,3.69
plate_16,RFP_2_plate_1,A11,3.42
plate_16,RFP_2_plate_1,A12,4.116
plate_16,RFP_2_plate_1,B1,15.352
plate_16,RFP_2_plate_1,B2,7.365
plate_16,RFP_2_plate_1,B3,3.679
plate_16,RFP_2_plate_1,B4,3.106
plate_16,RFP_2_plate_1,B5,3.494
plate_16,RFP_2_plate_1,B6,3.655
plate_16,RFP_2_plate_1,B7,3.482
plate_16,RFP_2_plate_1,B8,3.518
plate_16,RFP_2_plate_1,B9,3.193
plate_16,RFP_2_plate_1,B10,2.705
plate_16,RFP_2_plate_1,B11,3.876
plate_16,RFP_2_plate_1,B12,3.774
plate_16,RFP_2_plate_1,C1,16.284
plate_16,RFP_2_plate_1,C2,7.367
plate_16,RFP_2_plate_1,C3,3.447
plate_16,RFP_2_plate_1,C4,3.251
plate_16,RFP_2_plate_1,C5,2.646
plate_16,RFP_2_plate_1,C6,3.803
plate_16,RFP_2_plate_1,C7,3.024
plate_16,RFP_2_plate_1,C8,2.954
plate_16,RFP_2_plate_1,C9,3.367
plate_16,RFP_2_plate_1,C10,3.581
plate_16,RFP_2_plate_1,C11,3.383
plate_16,RFP_2_plate_1,C12,3.784
plate_16,RFP_2_plate_1,D1,14.941
plate_16,RFP_2_plate_1,D2,8.721
plate_16,RFP_2_plate_1,D3,4.12
plate_16,RFP_2_plate_1,D4,3.215
plate_16,RFP_2_plate_1,D5,3.274
plate_16,RFP_2_plate_1,D6,3.399
plate_16,RFP_2_plate_1,D7,3.205
plate_16,RFP_2_plate_1,D8,3.249
plate_16,RFP_2_plate_1,D9,3.49
plate_16,RFP_2_plate_1,D10,3.576
plate_16,RFP_2_plate_1,D11,3.715
plate_16,RFP_2_plate_1,D12,3.945
plate_16,RFP_2_plate_1,E1,15.939
plate_16,RFP_2_plate_1,E2,7.315
plate_16,RFP_2_plate_1,E3,3.217
plate_16,RFP_2_plate_1,E4,2.828
plate_16,RFP_2_plate_1,E5,2.798
plate_16,RFP_2_plate_1,E6,3.317
plate_16,RFP_2_plate_1,E7,2.984
plate_16,RFP_2_plate_1,E8,3.654
plate_16,RFP_2_plate_1,E9,3.369
plate_16,RFP_2_plate_1,E10,2.507
plate_16,RFP_2_plate_1,E11,3.243
plate_16,RFP_2_plate_1,E12,3.697
plate_16,RFP_2_plate_1,F1,17.246
plate_16,RFP_2_plate_1,F2,8.156
plate_16,RFP_2_plate_1,F3,4.05
plate_16,RFP_2_plate_1,F4,3.147
plate_16,RFP_2_plate_1,F5,3.818
plate_16,RFP_2_plate_1,F6,3.553
plate_16,RFP_2_plate_1,F7,2.567
plate_16,RFP_2_plate_1,F8,3.075
plate_16,RFP_2_plate_1,F9,2.95
plate_16,RFP_2_plate_1,F10,3.591
plate_16,RFP_2_plate_1,F11,3.562
plate_16,RFP_2_plate_1,F12,4.363
plate_16,RFP_2_plate_1,G1,17.612
plate_16,RFP_2_plate_1,G2,10.808
plate_16,RFP_2_plate_1,G3,3.82
plate_16,RFP_2_plate_1,G4,3.138
plate_16,RFP_2_plate_1,G5,3.8
plate_16,RFP_2_plate_1,G6,3.425
plate_16,RFP_2_plate_1,G7,3.221
plate_16,RFP_2_plate_1,G8,3.144
plate_16,RFP_2_plate_1,G9,2.958
plate_16,RFP_2_plate_1,G10,3.233
plate_16,RFP_2_plate_1,G11,2.872
plate_16,RFP_2_plate_1,G12,4.369
plate_16,RFP_2_plate_1,H1,18.486
plate_16,RFP_2_plate_1,H2,9.727
plate_16,RFP_2_plate_1,H3,3.461
plate_16,RFP_2_plate_1,H4,3.544
plate_16,RFP_2_plate_1,H5,2.753
plate_16,RFP_2_plate_1,H6,3.459
plate_16,RFP_2_plate_1,H7,2.761
plate_16,RFP_2_plate_1,H8,3.612
plate_16,RFP_2_plate_1,H9,3.15
plate_16,RFP_2_plate_1,H10,3.169
plate_16,RFP_2_plate_1,H11,2.933
plate_16,RFP_2_plate_1,H12,3.607
plate_17,RFP_3_plate_1,A1,12.736
plate_17,RFP_3_plate_1,A2,6.818
plate_17,RFP_3_plate_1,A3,3.608
plate_17,RFP_3_plate_1,A4,3.052
plate_17,RFP_3_plate_1,A5,3.306
plate_17,RFP_3_plate_1,A6,3.117
plate_17,RFP_3_plate_1,A7,2.42
plate_17,RFP_3_plate_1,A8,2.765
plate_17,RFP_3_plate_1,A9,2.834
plate_17,RFP_3_plate_1,A10,2.959
plate_17,RFP_3_plate_1,A11,2.767
plate_17,RFP_3_plate_1,A12,3.422
plate_17,RFP_3_plate_1,B1,12.422
plate_17,RFP_3_plate_1,B2,8.969
plate_17,RFP_3_plate_1,B3,3.708
plate_17,RFP_3_plate_1,B4,2.625
plate_17,RFP_3_plate_1,B5,3.042
plate_17,RFP_3_plate_1,B6,2.908
plate_17,RFP_3_plate_1,B7,2.5
plate_17,RFP_3_plate_1,B8,2.531
plate_17,RFP_3_plate_1,B9,2.782
plate_17,RFP_3_plate_1,B10,2.442
plate_17,RFP_3_plate_1,B11,2.293
plate_17,RFP_3_plate_1,B12,3.148
plate_17,RFP_3_plate_1,C1,12.4
plate_17,RFP_3_plate_1,C2,8.2
plate_17,RFP_3_plate_1,C3,3.436
plate_17,RFP_3_plate_1,C4,2.951
plate_17,RFP_3_plate_1,C5,3.183
plate_17,RFP_3_plate_1,C6,2.868
plate_17,RFP_3_plate_1,C7,2.875
plate_17,RFP_3_plate_1,C8,2.94
plate_17,RFP_3_plate_1,C9,2.488
plate_17,RFP_3_plate_1,C10,2.866
plate_17,RFP_3_plate_1,C11,2.836
plate_17,RFP_3_plate_1,C12,3.299
plate_17,RFP_3_plate_1,D1,11.096
plate_17,RFP_3_plate_1,D2,8.493
plate_17,RFP_3_plate_1,D3,2.715
plate_17,RFP_3_plate_1,D4,3.116
plate_17,RFP_3_plate_1,D5,2.637
plate_17,RFP_3_plate_1,D6,3.044
plate_17,RFP_3_plate_1,D7,2.304
plate_17,RFP_3_plate_1,D8,2.821
plate_17,RFP_3_plate_1,D9,2.616
plate_17,RFP_3_plate_1,D10,3.514
plate_17,RFP_3_plate_1,D11,2.786
plate_17,RFP_3_plate_1,D12,2.917
plate_17,RFP_3_plate_1,E1,12.665
plate_17,RFP_3_plate_1,E2,8.922
plate_17,RFP_3_plate_1,E3,3.112
plate_17,RFP_3_plate_1,E4,2.681
plate_17,RFP_3_plate_1,E5,2.804
plate_17,RFP_3_plate_1,E6,2.303
plate_17,RFP_3_plate_1,E7,2.736
plate_17,RFP_3_plate_1,E8,2.557
plate_17,RFP_3_plate_1,E9,2.544
plate_17,RFP_3_plate_1,E10,2.756
plate_17,RFP_3_plate_1,E11,2.821
plate_17,RFP_3_plate_1,E12,3.245
plate_17,RFP_3_plate_1,F1,15.414
plate_17,RFP_3_plate_1,F2,9.175
plate_17,RFP_3_plate_1,F3,3.629
plate_17,RFP_3_plate_1,F4,2.725
plate_17,RFP_3_plate_1,F5,3.056
plate_17,RFP_3_plate_1,F6,3.172
plate_17,RFP_3_plate_1,F7,2.662
plate_17,RFP_3_plate_1,F8,3.15
plate_17,RFP_3_plate_1,F9,2.984
plate_17,RFP_3_plate_1,F10,3.306
plate_17,RFP_3_plate_1,F11,2.975
plate_17,RFP_3_plate_1,F12,2.997
plate_17,RFP_3_plate_1,G1,14.586
plate_17,RFP_3_plate_1,G2,10.387
plate_17,RFP_3_plate_1,G3,3.874
plate_17,RFP_3_plate_1,G4,2.847
plate_17,RFP_3_plate_1,G5,2.809
plate_17,RFP_3_plate_1,G6,2.647
plate_17,RFP_3_plate_1,G7,2.414
plate_17,RFP_3_plate_1,G8,2.817
plate_17,RFP_3_plate_1,G9,2.942
plate_17,RFP_3_plate_1,G10,2.652
plate_17,RFP_3_plate_1,G11,2.465
plate_17,RFP_3_plate_1,G12,3.638
plate_17,RFP_3_plate_1,H1,15.68
plate_17,RFP_3_plate_1,H2,9.441
plate_17,RFP_3_plate_1,H3,3.435
plate_17,RFP_3_plate_1,H4,2.522
plate_17,RFP_3_plate_1,H5,2.89
plate_17,RFP_3_plate_1,H6,2.513
plate_17,RFP_3_plate_1,H7,2.834
plate_17,RFP_3_plate_1,H8,2.758
plate_17,RFP_3_plate_1,H9,2.976
plate_17,RFP_3_plate_1,H10,3.164
plate_17,RFP_3_plate_1,H11,2.988
plate_17,RFP_3_plate_1,H12,3.877
plate_18,RFP_1_plate_1_shaking,A1,18.295
plate_18,RFP_1_plate_1_shaking,A2,8.893
plate_18,RFP_1_plate_1_shaking,A3,3.684
plate_18,RFP_1_plate_1_shaking,A4,3.156
plate_18,RFP_1_plate_1_shaking,A5,3.012
plate_18,RFP_1_plate_1_shaking,A6,2.852
plate_18,RFP_1_plate_1_shaking,A7,3.13
plate_18,RFP_1_plate_1_shaking,A8,3.197
plate_18,RFP_1_plate_1_shaking,A9,3.446
plate_18,RFP_1_plate_1_shaking,A10,3.06
plate_18,RFP_1_plate_1_shaking,A11,2.779
plate_18,RFP_1_plate_1_shaking,A12,3.372
plate_18,RFP_1_plate_1_shaking,B1,16.753
plate_18,RFP_1_plate_1_shaking,B2,9.102
plate_18,RFP_1_plate_1_shaking,B3,3.287
plate_18,RFP_1_plate_1_shaking,B4,3.255
plate_18,RFP_1_plate_1_shaking,B5,2.993
plate_18,RFP_1_plate_1_shaking,B6,3.117
plate_18,RFP_1_plate_1_shaking,B7,3.214
plate_18,RFP_1_plate_1_shaking,B8,2.911
plate_18,RFP_1_plate_1_shaking,B9,3.11
plate_18,RFP_1_plate_1_shaking,B10,3.275
plate_18,RFP_1_plate_1_shaking,B11,3.606
plate_18,RFP_1_plate_1_shaking,B12,3.542
plate_18,RFP_1_plate_1_shaking,C1,18.034
plate_18,RFP_1_plate_1_shaking,C2,8.882
plate_18,RFP_1_plate_1_shaking,C3,3.854
plate_18,RFP_1_plate_1_shaking,C4,2.876
plate_18,RFP_1_plate_1_shaking,C5,2.963
plate_18,RFP_1_plate_1_shaking,C6,3.255
plate_18,RFP_1_plate_1_shaking,C7,2.731
plate_18,RFP_1_plate_1_shaking,C8,3.229
plate_18,RFP_1_plate_1_shaking,C9,3.282
plate_18,RFP_1_plate_1_shaking,C10,3.063
plate_18,RFP_1_plate_1_shaking,C11,2.877
plate_18,RFP_1_plate_1_shaking,C12,3.203
plate_18,RFP_1_plate_1_shaking,D1,20.399
plate_18,RFP_1_plate_1_shaking,D2,8.794
plate_18,RFP_1_plate_1_shaking,D3,4.255
plate_18,RFP_1_plate_1_shaking,D4,3.019
plate_18,RFP_1_plate_1_shaking,D5,3.136
plate_18,RFP_1_plate_1_shaking,D6,2.817
plate_18,RFP_1_plate_1_shaking,D7,3.105
plate_18,RFP_1_plate_1_shaking,D8,3.028
plate_18,RFP_1_plate_1_shaking,D9,2.569
plate_18,RFP_1_plate_1_shaking,D10,3.105
plate_18,RFP_1_plate_1_shaking,D11,3.188
plate_18,RFP_1_plate_1_shaking,D12,3.519
plate_18,RFP_1_plate_1_shaking,E1,17.959
plate_18,RFP_1_plate_1_shaking,E2,8.997
plate_18,RFP_1_plate_1_shaking,E3,3.948
plate_18,RFP_1_plate_1_shaking,E4,2.937
plate_18,RFP_1_plate_1_shaking,E5,3.48
plate_18,RFP_1_plate_1_shaking,E6,2.804
plate_18,RFP_1_plate_1_shaking,E7,2.656
plate_18,RFP_1_plate_1_shaking,E8,3.307
plate_18,RFP_1_plate_1_shaking,E9,2.573
plate_18,RFP_1_plate_1_shaking,E10,3.399
plate_18,RFP_1_plate_1_shaking,E11,3.046
plate_18,RFP_1_plate_1_shaking,E12,3.239
plate_18,RFP_1_plate_1_shaking,F1,18.987
plate_18,RFP_1_plate_1_shaking,F2,7.843
plate_18,RFP_1_plate_1_shaking,F3,3.533
plate_18,RFP_1_plate_1_shaking,F4,2.861
plate_18,RFP_1_plate_1_shaking,F5,2.963
plate_18,RFP_1_plate_1_shaking,F6,2.498
plate_18,RFP_1_plate_1_shaking,F7,2.977
plate_18,RFP_1_plate_1_shaking,F8,2.816
plate_18,RFP_1_plate_1_shaking,F9,3.104
plate_18,RFP_1_plate_1_shaking,F10,2.725
plate_18,RFP_1_plate_1_shaking,F11,2.781
plate_18,RFP_1_plate_1_shaking,F12,2.684
plate_18,RFP_1_plate_1_shaking,G1,16.12
plate_18,RFP_1_plate_1_shaking,G2,9.544
plate_18,RFP_1_plate_1_shaking,G3,4.041
plate_18,RFP_1_plate_1_shaking,G4,3.247
plate_18,RFP_1_plate_1_shaking,G5,2.559
plate_18,RFP_1_plate_1_shaking,G6,2.838
plate_18,RFP_1_plate_1_shaking,G7,2.864
plate_18,RFP_1_plate_1_shaking,G8,3.079
plate_18,RFP_1_plate_1_shaking,G9,2.971
plate_18,RFP_1_plate_1_shaking,G10,3.14
plate_18,RFP_1_plate_1_shaking,G11,3.399
plate_18,RFP_1_plate_1_shaking,G12,3.227
plate_18,RFP_1_plate_1_shaking,H1,16.897
plate_18,RFP_1_plate_1_shaking,H2,9.16
plate_18,RFP_1_plate_1_shaking,H3,3.812
plate_18,RFP_1_plate_1_shaking,H4,2.828
plate_18,RFP_1_plate_1_shaking,H5,2.749
plate_18,RFP_1_plate_1_shaking,H6,3.08
plate_18,RFP_1_plate_1_shaking,H7,2.999
plate_18,RFP_1_plate_1_shaking,H8,2.758
plate_18,RFP_1_plate_1_shaking,H9,3.098
plate_18,RFP_1_plate_1_shaking,H10,3.009
plate_18,RFP_1_plate_1_shaking,H11,3.505
plate_18,RFP_1_plate_1_shaking,H12,3.147
plate_19,RFP_2_plate_1,A1,14.914
plate_19,RFP_2_plate_1,A2,9.684
plate_19,RFP_2_plate_1,A3,3.354
plate_19,RFP_2_plate_1,A4,3.091
plate_19,RFP_2_plate_1,A5,3.073
plate_19,RFP_2_plate_1,A6,3.231
plate_19,RFP_2_plate_1,A7,3.097
plate_19,RFP_2_plate_1,A8,2.95
plate_19,RFP_2_plate_1,A9,2.942
