plate_unique,plate_id,plate_well,rfu
plate_19,RFP_2_plate_1,A10,2.617
plate_19,RFP_2_plate_1,A11,2.814
plate_19,RFP_2_plate_1,A12,3.704
plate_19,RFP_2_plate_1,B1,15.377
plate_19,RFP_2_plate_1,B2,9.234
plate_19,RFP_2_plate_1,B3,3.075
plate_19,RFP_2_plate_1,B4,2.925
plate_19,RFP_2_plate_1,B5,2.7
plate_19,RFP_2_plate_1,B6,2.858
plate_19,RFP_2_plate_1,B7,2.724
plate_19,RFP_2_plate_1,B8,2.44
plate_19,RFP_2_plate_1,B9,2.911
plate_19,RFP_2_plate_1,B10,2.578
plate_19,RFP_2_plate_1,B11,2.304
plate_19,RFP_2_plate_1,B12,2.576
plate_19,RFP_2_plate_1,C1,14.98
plate_19,RFP_2_plate_1,C2,9.971
plate_19,RFP_2_plate_1,C3,3.138
plate_19,RFP_2_plate_1,C4,3.323
plate_19,RFP_2_plate_1,C5,2.454
plate_19,RFP_2_plate_1,C6,2.84
plate_19,RFP_2_plate_1,C7,2.963
plate_19,RFP_2_plate_1,C8,2.823
plate_19,RFP_2_plate_1,C9,2.147
plate_19,RFP_2_plate_1,C10,2.686
plate_19,RFP_2_plate_1,C11,2.359
plate_19,RFP_2_plate_1,C12,3.38
plate_19,RFP_2_plate_1,D1,15.536
plate_19,RFP_2_plate_1,D2,9.355
plate_19,RFP_2_plate_1,D3,3.118
plate_19,RFP_2_plate_1,D4,2.687
plate_19,RFP_2_plate_1,D5,2.538
plate_19,RFP_2_plate_1,D6,2.844
plate_19,RFP_2_plate_1,D7,2.603
plate_19,RFP_2_plate_1,D8,2.73
plate_19,RFP_2_plate_1,D9,2.794
plate_19,RFP_2_plate_1,D10,2.772
plate_19,RFP_2_plate_1,D11,2.487
plate_19,RFP_2_plate_1,D12,3.025
plate_19,RFP_2_plate_1,E1,16.097
plate_19,RFP_2_plate_1,E2,10.01
plate_19,RFP_2_plate_1,E3,3.371
plate_19,RFP_2_plate_1,E4,2.895
plate_19,RFP_2_plate_1,E5,2.673
plate_19,RFP_2_plate_1,E6,2.725
plate_19,RFP_2_plate_1,E7,2.568
plate_19,RFP_2_plate_1,E8,2.622
plate_19,RFP_2_plate_1,E9,2.507
plate_19,RFP_2_plate_1,E10,2.857
plate_19,RFP_2_plate_1,E11,2.345
plate_19,RFP_2_plate_1,E12,3.205
plate_19,RFP_2_plate_1,F1,16.802
plate_19,RFP_2_plate_1,F2,8.888
plate_19,RFP_2_plate_1,F3,3.569
plate_19,RFP_2_plate_1,F4,3.088
plate_19,RFP_2_plate_1,F5,2.935
plate_19,RFP_2_plate_1,F6,3.176
plate_19,RFP_2_plate_1,F7,3.035
plate_19,RFP_2_plate_1,F8,2.646
plate_19,RFP_2_plate_1,F9,2.79
plate_19,RFP_2_plate_1,F10,2.396
plate_19,RFP_2_plate_1,F11,2.979
plate_19,RFP_2_plate_1,F12,2.984
plate_19,RFP_2_plate_1,G1,21.313
plate_19,RFP_2_plate_1,G2,9.552
plate_19,RFP_2_plate_1,G3,2.86
plate_19,RFP_2_plate_1,G4,3.59
plate_19,RFP_2_plate_1,G5,2.734
plate_19,RFP_2_plate_1,G6,2.745
plate_19,RFP_2_plate_1,G7,3.059
plate_19,RFP_2_plate_1,G8,2.448
plate_19,RFP_2_plate_1,G9,2.577
plate_19,RFP_2_plate_1,G10,2.213
plate_19,RFP_2_plate_1,G11,2.856
plate_19,RFP_2_plate_1,G12,3.298
plate_19,RFP_2_plate_1,H1,16.648
plate_19,RFP_2_plate_1,H2,11.31
plate_19,RFP_2_plate_1,H3,3.662
plate_19,RFP_2_plate_1,H4,3.176
plate_19,RFP_2_plate_1,H5,2.826
plate_19,RFP_2_plate_1,H6,2.782
plate_19,RFP_2_plate_1,H7,2.653
plate_19,RFP_2_plate_1,H8,2.964
plate_19,RFP_2_plate_1,H9,2.486
plate_19,RFP_2_plate_1,H10,2.811
plate_19,RFP_2_plate_1,H11,2.542
plate_19,RFP_2_plate_1,H12,3.111
plate_20,RFP_3_plate_1,A1,18.426
plate_20,RFP_3_plate_1,A2,6.691
plate_20,RFP_3_plate_1,A3,3.636
plate_20,RFP_3_plate_1,A4,3.41
plate_20,RFP_3_plate_1,A5,3.278
plate_20,RFP_3_plate_1,A6,3.566
plate_20,RFP_3_plate_1,A7,3.216
plate_20,RFP_3_plate_1,A8,3.592
plate_20,RFP_3_plate_1,A9,3.826
plate_20,RFP_3_plate_1,A10,3.257
plate_20,RFP_3_plate_1,A11,3.215
plate_20,RFP_3_plate_1,A12,3.994
plate_20,RFP_3_plate_1,B1,16.935
plate_20,RFP_3_plate_1,B2,7.708
plate_20,RFP_3_plate_1,B3,3.638
plate_20,RFP_3_plate_1,B4,3.528
plate_20,RFP_3_plate_1,B5,3.298
plate_20,RFP_3_plate_1,B6,3.771
plate_20,RFP_3_plate_1,B7,3.198
plate_20,RFP_3_plate_1,B8,3.121
plate_20,RFP_3_plate_1,B9,3.872
plate_20,RFP_3_plate_1,B10,3.01
plate_20,RFP_3_plate_1,B11,2.727
plate_20,RFP_3_plate_1,B12,3.693
plate_20,RFP_3_plate_1,C1,16.361
plate_20,RFP_3_plate_1,C2,9.22
plate_20,RFP_3_plate_1,C3,4.191
plate_20,RFP_3_plate_1,C4,3.646
plate_20,RFP_3_plate_1,C5,3.673
plate_20,RFP_3_plate_1,C6,3.426
plate_20,RFP_3_plate_1,C7,2.724
plate_20,RFP_3_plate_1,C8,3.417
plate_20,RFP_3_plate_1,C9,3.117
plate_20,RFP_3_plate_1,C10,3.605
plate_20,RFP_3_plate_1,C11,2.852
plate_20,RFP_3_plate_1,C12,3.768
plate_20,RFP_3_plate_1,D1,16.256
plate_20,RFP_3_plate_1,D2,6.482
plate_20,RFP_3_plate_1,D3,4.022
plate_20,RFP_3_plate_1,D4,3.138
plate_20,RFP_3_plate_1,D5,3.244
plate_20,RFP_3_plate_1,D6,3.695
plate_20,RFP_3_plate_1,D7,3.028
plate_20,RFP_3_plate_1,D8,3.775
plate_20,RFP_3_plate_1,D9,4.498
plate_20,RFP_3_plate_1,D10,3.879
plate_20,RFP_3_plate_1,D11,3.016
plate_20,RFP_3_plate_1,D12,4.071
plate_20,RFP_3_plate_1,E1,17.592
plate_20,RFP_3_plate_1,E2,7.926
plate_20,RFP_3_plate_1,E3,3.32
plate_20,RFP_3_plate_1,E4,3.488
plate_20,RFP_3_plate_1,E5,3.478
plate_20,RFP_3_plate_1,E6,3.666
plate_20,RFP_3_plate_1,E7,3.274
plate_20,RFP_3_plate_1,E8,3.168
plate_20,RFP_3_plate_1,E9,3.845
plate_20,RFP_3_plate_1,E10,3.594
plate_20,RFP_3_plate_1,E11,2.978
plate_20,RFP_3_plate_1,E12,3.43
plate_20,RFP_3_plate_1,F1,19.15
plate_20,RFP_3_plate_1,F2,8.783
plate_20,RFP_3_plate_1,F3,3.695
plate_20,RFP_3_plate_1,F4,3.266
plate_20,RFP_3_plate_1,F5,3.249
plate_20,RFP_3_plate_1,F6,3.196
plate_20,RFP_3_plate_1,F7,3.305
plate_20,RFP_3_plate_1,F8,3.477
plate_20,RFP_3_plate_1,F9,4.002
plate_20,RFP_3_plate_1,F10,3.66
plate_20,RFP_3_plate_1,F11,2.967
plate_20,RFP_3_plate_1,F12,3.786
plate_20,RFP_3_plate_1,G1,19.794
plate_20,RFP_3_plate_1,G2,9.177
plate_20,RFP_3_plate_1,G3,3.679
plate_20,RFP_3_plate_1,G4,3.491
plate_20,RFP_3_plate_1,G5,3.815
plate_20,RFP_3_plate_1,G6,3.374
plate_20,RFP_3_plate_1,G7,3.005
plate_20,RFP_3_plate_1,G8,3.07
plate_20,RFP_3_plate_1,G9,3.039
plate_20,RFP_3_plate_1,G10,3.762
plate_20,RFP_3_plate_1,G11,2.759
plate_20,RFP_3_plate_1,G12,4.014
plate_20,RFP_3_plate_1,H1,20.788
plate_20,RFP_3_plate_1,H2,9.268
plate_20,RFP_3_plate_1,H3,3.618
plate_20,RFP_3_plate_1,H4,3.702
plate_20,RFP_3_plate_1,H5,3.049
plate_20,RFP_3_plate_1,H6,3.415
plate_20,RFP_3_plate_1,H7,2.75
plate_20,RFP_3_plate_1,H8,3.154
plate_20,RFP_3_plate_1,H9,3.095
plate_20,RFP_3_plate_1,H10,3.48
plate_20,RFP_3_plate_1,H11,2.626
plate_20,RFP_3_plate_1,H12,3.717
plate_21,RFP_1_plate_1_shaking,A1,14.398
plate_21,RFP_1_plate_1_shaking,A2,7.126
plate_21,RFP_1_plate_1_shaking,A3,3.309
plate_21,RFP_1_plate_1_shaking,A4,2.993
plate_21,RFP_1_plate_1_shaking,A5,2.646
plate_21,RFP_1_plate_1_shaking,A6,2.608
plate_21,RFP_1_plate_1_shaking,A7,3.014
plate_21,RFP_1_plate_1_shaking,A8,2.719
plate_21,RFP_1_plate_1_shaking,A9,2.881
plate_21,RFP_1_plate_1_shaking,A10,3.106
plate_21,RFP_1_plate_1_shaking,A11,2.582
plate_21,RFP_1_plate_1_shaking,A12,4.174
plate_21,RFP_1_plate_1_shaking,B1,13.356
plate_21,RFP_1_plate_1_shaking,B2,6.932
plate_21,RFP_1_plate_1_shaking,B3,2.783
plate_21,RFP_1_plate_1_shaking,B4,3.323
plate_21,RFP_1_plate_1_shaking,B5,2.233
plate_21,RFP_1_plate_1_shaking,B6,3.095
plate_21,RFP_1_plate_1_shaking,B7,2.772
plate_21,RFP_1_plate_1_shaking,B8,2.707
plate_21,RFP_1_plate_1_shaking,B9,2.771
plate_21,RFP_1_plate_1_shaking,B10,2.504
plate_21,RFP_1_plate_1_shaking,B11,2.671
plate_21,RFP_1_plate_1_shaking,B12,2.998
plate_21,RFP_1_plate_1_shaking,C1,15.802
plate_21,RFP_1_plate_1_shaking,C2,6.59
plate_21,RFP_1_plate_1_shaking,C3,2.862
plate_21,RFP_1_plate_1_shaking,C4,2.795
plate_21,RFP_1_plate_1_shaking,C5,2.408
plate_21,RFP_1_plate_1_shaking,C6,2.816
plate_21,RFP_1_plate_1_shaking,C7,2.573
plate_21,RFP_1_plate_1_shaking,C8,2.624
plate_21,RFP_1_plate_1_shaking,C9,2.599
plate_21,RFP_1_plate_1_shaking,C10,2.882
plate_21,RFP_1_plate_1_shaking,C11,2.419
plate_21,RFP_1_plate_1_shaking,C12,2.911
plate_21,RFP_1_plate_1_shaking,D1,17.101
plate_21,RFP_1_plate_1_shaking,D2,6.617
plate_21,RFP_1_plate_1_shaking,D3,3.193
plate_21,RFP_1_plate_1_shaking,D4,2.67
plate_21,RFP_1_plate_1_shaking,D5,2.82
plate_21,RFP_1_plate_1_shaking,D6,2.531
plate_21,RFP_1_plate_1_shaking,D7,3.13
plate_21,RFP_1_plate_1_shaking,D8,2.456
plate_21,RFP_1_plate_1_shaking,D9,2.483
plate_21,RFP_1_plate_1_shaking,D10,2.487
plate_21,RFP_1_plate_1_shaking,D11,2.42
plate_21,RFP_1_plate_1_shaking,D12,3.343
plate_21,RFP_1_plate_1_shaking,E1,16.746
plate_21,RFP_1_plate_1_shaking,E2,6.906
plate_21,RFP_1_plate_1_shaking,E3,3.154
plate_21,RFP_1_plate_1_shaking,E4,3.251
plate_21,RFP_1_plate_1_shaking,E5,2.257
plate_21,RFP_1_plate_1_shaking,E6,2.249
plate_21,RFP_1_plate_1_shaking,E7,2.696
plate_21,RFP_1_plate_1_shaking,E8,2.766
plate_21,RFP_1_plate_1_shaking,E9,2.243
plate_21,RFP_1_plate_1_shaking,E10,2.476
plate_21,RFP_1_plate_1_shaking,E11,2.282
plate_21,RFP_1_plate_1_shaking,E12,2.814
plate_21,RFP_1_plate_1_shaking,F1,15.52
plate_21,RFP_1_plate_1_shaking,F2,7.832
plate_21,RFP_1_plate_1_shaking,F3,2.947
plate_21,RFP_1_plate_1_shaking,F4,2.773
plate_21,RFP_1_plate_1_shaking,F5,2.578
plate_21,RFP_1_plate_1_shaking,F6,2.193
plate_21,RFP_1_plate_1_shaking,F7,2.259
plate_21,RFP_1_plate_1_shaking,F8,2.549
plate_21,RFP_1_plate_1_shaking,F9,2.13
plate_21,RFP_1_plate_1_shaking,F10,2.526
plate_21,RFP_1_plate_1_shaking,F11,2.531
plate_21,RFP_1_plate_1_shaking,F12,2.667
plate_21,RFP_1_plate_1_shaking,G1,17.978
plate_21,RFP_1_plate_1_shaking,G2,7.586
plate_21,RFP_1_plate_1_shaking,G3,3.183
plate_21,RFP_1_plate_1_shaking,G4,2.33
plate_21,RFP_1_plate_1_shaking,G5,2.891
plate_21,RFP_1_plate_1_shaking,G6,2.519
plate_21,RFP_1_plate_1_shaking,G7,2.778
plate_21,RFP_1_plate_1_shaking,G8,2.487
plate_21,RFP_1_plate_1_shaking,G9,3.133
plate_21,RFP_1_plate_1_shaking,G10,2.578
plate_21,RFP_1_plate_1_shaking,G11,2.76
plate_21,RFP_1_plate_1_shaking,G12,3.052
plate_21,RFP_1_plate_1_shaking,H1,18.345
plate_21,RFP_1_plate_1_shaking,H2,9.501
plate_21,RFP_1_plate_1_shaking,H3,3.286
plate_21,RFP_1_plate_1_shaking,H4,2.519
plate_21,RFP_1_plate_1_shaking,H5,2.78
plate_21,RFP_1_plate_1_shaking,H6,2.471
plate_21,RFP_1_plate_1_shaking,H7,2.652
plate_21,RFP_1_plate_1_shaking,H8,2.823
plate_21,RFP_1_plate_1_shaking,H9,2.42
plate_21,RFP_1_plate_1_shaking,H10,2.573
plate_21,RFP_1_plate_1_shaking,H11,2.78
plate_21,RFP_1_plate_1_shaking,H12,2.72
plate_22,RFP_2_plate_1,A1,16.328
plate_22,RFP_2_plate_1,A2,5.796
plate_22,RFP_2_plate_1,A3,3.318
plate_22,RFP_2_plate_1,A4,2.997
plate_22,RFP_2_plate_1,A5,3.369
plate_22,RFP_2_plate_1,A6,2.896
plate_22,RFP_2_plate_1,A7,3.45
plate_22,RFP_2_plate_1,A8,3.314
plate_22,RFP_2_plate_1,A9,3.157
plate_22,RFP_2_plate_1,A10,2.94
plate_22,RFP_2_plate_1,A11,2.873
plate_22,RFP_2_plate_1,A12,4.16
plate_22,RFP_2_plate_1,B1,15.423
plate_22,RFP_2_plate_1,B2,5.446
plate_22,RFP_2_plate_1,B3,3.212
plate_22,RFP_2_plate_1,B4,2.949
plate_22,RFP_2_plate_1,B5,2.944
plate_22,RFP_2_plate_1,B6,2.631
plate_22,RFP_2_plate_1,B7,2.609
plate_22,RFP_2_plate_1,B8,3.333
plate_22,RFP_2_plate_1,B9,3.019
plate_22,RFP_2_plate_1,B10,3.061
plate_22,RFP_2_plate_1,B11,3.321
plate_22,RFP_2_plate_1,B12,3.911
plate_22,RFP_2_plate_1,C1,16.528
plate_22,RFP_2_plate_1,C2,6.077
plate_22,RFP_2_plate_1,C3,3.416
plate_22,RFP_2_plate_1,C4,3.456
plate_22,RFP_2_plate_1,C5,3.134
plate_22,RFP_2_plate_1,C6,3.475
plate_22,RFP_2_plate_1,C7,2.948
plate_22,RFP_2_plate_1,C8,3.086
plate_22,RFP_2_plate_1,C9,2.967
plate_22,RFP_2_plate_1,C10,2.677
plate_22,RFP_2_plate_1,C11,3.371
plate_22,RFP_2_plate_1,C12,2.998
plate_22,RFP_2_plate_1,D1,16.754
plate_22,RFP_2_plate_1,D2,6.712
plate_22,RFP_2_plate_1,D3,3.321
plate_22,RFP_2_plate_1,D4,3.156
plate_22,RFP_2_plate_1,D5,2.817
plate_22,RFP_2_plate_1,D6,3.074
plate_22,RFP_2_plate_1,D7,2.724
plate_22,RFP_2_plate_1,D8,2.915
plate_22,RFP_2_plate_1,D9,2.773
plate_22,RFP_2_plate_1,D10,3.047
plate_22,RFP_2_plate_1,D11,3.087
plate_22,RFP_2_plate_1,D12,3.708
plate_22,RFP_2_plate_1,E1,18.132
plate_22,RFP_2_plate_1,E2,7.802
plate_22,RFP_2_plate_1,E3,3.245
plate_22,RFP_2_plate_1,E4,3.415
plate_22,RFP_2_plate_1,E5,2.822
plate_22,RFP_2_plate_1,E6,3.255
plate_22,RFP_2_plate_1,E7,2.987
plate_22,RFP_2_plate_1,E8,2.972
plate_22,RFP_2_plate_1,E9,2.699
plate_22,RFP_2_plate_1,E10,2.718
plate_22,RFP_2_plate_1,E11,3.299
plate_22,RFP_2_plate_1,E12,3.268
plate_22,RFP_2_plate_1,F1,16.075
plate_22,RFP_2_plate_1,F2,8.075
plate_22,RFP_2_plate_1,F3,3.373
plate_22,RFP_2_plate_1,F4,2.682
plate_22,RFP_2_plate_1,F5,2.747
plate_22,RFP_2_plate_1,F6,2.352
plate_22,RFP_2_plate_1,F7,2.879
plate_22,RFP_2_plate_1,F8,2.971
plate_22,RFP_2_plate_1,F9,2.812
plate_22,RFP_2_plate_1,F10,3.083
plate_22,RFP_2_plate_1,F11,2.691
plate_22,RFP_2_plate_1,F12,3.232
plate_22,RFP_2_plate_1,G1,17.195
plate_22,RFP_2_plate_1,G2,8.635
plate_22,RFP_2_plate_1,G3,3.407
plate_22,RFP_2_plate_1,G4,2.902
plate_22,RFP_2_plate_1,G5,3.116
plate_22,RFP_2_plate_1,G6,3.347
plate_22,RFP_2_plate_1,G7,2.893
plate_22,RFP_2_plate_1,G8,3.251
plate_22,RFP_2_plate_1,G9,3.08
plate_22,RFP_2_plate_1,G10,3.053
plate_22,RFP_2_plate_1,G11,3.234
plate_22,RFP_2_plate_1,G12,3.32
plate_22,RFP_2_plate_1,H1,15.759
plate_22,RFP_2_plate_1,H2,6.702
plate_22,RFP_2_plate_1,H3,3.157
plate_22,RFP_2_plate_1,H4,3.058
plate_22,RFP_2_plate_1,H5,2.837
plate_22,RFP_2_plate_1,H6,2.749
plate_22,RFP_2_plate_1,H7,2.763
plate_22,RFP_2_plate_1,H8,2.929
plate_22,RFP_2_plate_1,H9,2.426
plate_22,RFP_2_plate_1,H10,3.357
plate_22,RFP_2_plate_1,H11,2.705
plate_22,RFP_2_plate_1,H12,3.257
plate_23,RFP_3_plate_1,A1,14.478
plate_23,RFP_3_plate_1,A2,8.664
plate_23,RFP_3_plate_1,A3,4.063
plate_23,RFP_3_plate_1,A4,2.935
plate_23,RFP_3_plate_1,A5,3.363
plate_23,RFP_3_plate_1,A6,2.974
plate_23,RFP_3_plate_1,A7,2.57
plate_23,RFP_3_plate_1,A8,2.618
plate_23,RFP_3_plate_1,A9,2.831
plate_23,RFP_3_plate_1,A10,2.915
plate_23,RFP_3_plate_1,A11,2.925
plate_23,RFP_3_plate_1,A12,3.162
plate_23,RFP_3_plate_1,B1,14.907
plate_23,RFP_3_plate_1,B2,7.486
plate_23,RFP_3_plate_1,B3,3.429
plate_23,RFP_3_plate_1,B4,2.727
plate_23,RFP_3_plate_1,B5,3.012
plate_23,RFP_3_plate_1,B6,2.584
plate_23,RFP_3_plate_1,B7,2.271
plate_23,RFP_3_plate_1,B8,2.574
plate_23,RFP_3_plate_1,B9,2.597
plate_23,RFP_3_plate_1,B10,2.412
plate_23,RFP_3_plate_1,B11,2.749
plate_23,RFP_3_plate_1,B12,3.529
plate_23,RFP_3_plate_1,C1,12.507
plate_23,RFP_3_plate_1,C2,6.828
plate_23,RFP_3_plate_1,C3,3.139
plate_23,RFP_3_plate_1,C4,2.427
plate_23,RFP_3_plate_1,C5,2.507
plate_23,RFP_3_plate_1,C6,2.455
plate_23,RFP_3_plate_1,C7,2.312
plate_23,RFP_3_plate_1,C8,2.326
plate_23,RFP_3_plate_1,C9,2.835
plate_23,RFP_3_plate_1,C10,2.775
plate_23,RFP_3_plate_1,C11,2.427
plate_23,RFP_3_plate_1,C12,3.386
plate_23,RFP_3_plate_1,D1,12.914
plate_23,RFP_3_plate_1,D2,6.702
plate_23,RFP_3_plate_1,D3,3.129
plate_23,RFP_3_plate_1,D4,2.28
plate_23,RFP_3_plate_1,D5,2.468
plate_23,RFP_3_plate_1,D6,2.607
plate_23,RFP_3_plate_1,D7,2.401
plate_23,RFP_3_plate_1,D8,2.371
plate_23,RFP_3_plate_1,D9,2.316
plate_23,RFP_3_plate_1,D10,2.726
plate_23,RFP_3_plate_1,D11,2.175
plate_23,RFP_3_plate_1,D12,3.32
plate_23,RFP_3_plate_1,E1,13.527
plate_23,RFP_3_plate_1,E2,6.779
plate_23,RFP_3_plate_1,E3,2.999
plate_23,RFP_3_plate_1,E4,2.066
plate_23,RFP_3_plate_1,E5,2.101
plate_23,RFP_3_plate_1,E6,2.227
plate_23,RFP_3_plate_1,E7,2.341
plate_23,RFP_3_plate_1,E8,2.51
plate_23,RFP_3_plate_1,E9,2.674
plate_23,RFP_3_plate_1,E10,2.442
plate_23,RFP_3_plate_1,E11,2.659
plate_23,RFP_3_plate_1,E12,2.58
plate_23,RFP_3_plate_1,F1,15.252
plate_23,RFP_3_plate_1,F2,9.318
plate_23,RFP_3_plate_1,F3,3.516
plate_23,RFP_3_plate_1,F4,2.389
plate_23,RFP_3_plate_1,F5,2.806
plate_23,RFP_3_plate_1,F6,2.151
plate_23,RFP_3_plate_1,F7,2.497
plate_23,RFP_3_plate_1,F8,2.503
plate_23,RFP_3_plate_1,F9,2.855
plate_23,RFP_3_plate_1,F10,2.859
plate_23,RFP_3_plate_1,F11,3.497
plate_23,RFP_3_plate_1,F12,3.244
plate_23,RFP_3_plate_1,G1,20.849
plate_23,RFP_3_plate_1,G2,8.568
plate_23,RFP_3_plate_1,G3,3.399
plate_23,RFP_3_plate_1,G4,2.672
plate_23,RFP_3_plate_1,G5,2.757
plate_23,RFP_3_plate_1,G6,2.434
plate_23,RFP_3_plate_1,G7,2.579
plate_23,RFP_3_plate_1,G8,2.609
plate_23,RFP_3_plate_1,G9,2.838
plate_23,RFP_3_plate_1,G10,2.567
plate_23,RFP_3_plate_1,G11,2.522
plate_23,RFP_3_plate_1,G12,3.29
plate_23,RFP_3_plate_1,H1,20.699
plate_23,RFP_3_plate_1,H2,9.871
plate_23,RFP_3_plate_1,H3,2.8
plate_23,RFP_3_plate_1,H4,2.408
plate_23,RFP_3_plate_1,H5,2.635
plate_23,RFP_3_plate_1,H6,2.327
plate_23,RFP_3_plate_1,H7,3.081
plate_23,RFP_3_plate_1,H8,2.615
plate_23,RFP_3_plate_1,H9,2.684
plate_23,RFP_3_plate_1,H10,2.428
plate_23,RFP_3_plate_1,H11,2.667
plate_23,RFP_3_plate_1,H12,3.022
